paper;sample;variable;group;nClusters;n;mean;sd;SE;decimalM;decimalSD;pReported;discreteItemsCount;nPerCellAssumed;notes
3150;1;3;1;;67;1.64;0.59;;2;2;;;;
3150;1;3;2;;67;1.69;0.54;;2;2;;;;
3150;1;4;1;;67;2.14;0.4;;2;2;;;;
3150;1;4;2;;67;2.07;0.47;;2;2;;;;
3150;1;5;1;;67;5.52;0.96;;2;2;;;;
3150;1;5;2;;67;5.71;0.76;;2;2;;;;
3150;1;6;1;;67;3.28;0.49;;2;2;;;;
3150;1;6;2;;67;3.2;0.46;;2;2;;;;
3150;1;7;1;;67;2.06;0.58;;2;2;;;;
3150;1;7;2;;67;1.91;0.49;;2;2;;;;
3150;1;8;1;;67;0.34;0.19;;2;2;;;;
3150;1;8;2;;67;0.3;0.24;;2;2;;;;
3150;1;9;1;;140;1.99;1.26;;2;2;;8;;
3150;1;9;2;;159;2.09;1.26;;2;2;;8;;
3150;1;10;1;;140;2.65;1.49;;2;2;;8;;
3150;1;10;2;;159;2.98;1.72;;2;2;;8;;
3150;1;11;1;;140;1.87;1.03;;2;2;;12;;
3150;1;11;2;;159;1.93;0.91;;2;2;;12;;
3150;1;12;1;;140;1.77;0.72;;2;2;;;;
3150;1;12;2;;159;1.83;0.82;;2;2;;;;
3150;1;13;1;;140;4.03;0.74;;2;2;;;;
3150;1;13;2;;159;3.96;0.8;;2;2;;;;
3150;1;14;1;;140;2.41;0.45;;2;2;;;;
3150;1;14;2;;159;2.41;0.45;;2;2;;;;
3150;1;15;1;;140;2.57;1.25;;2;2;;8;;
3150;1;15;2;;159;2.48;1.17;;2;2;;8;;
3150;1;16;1;;140;2.72;1.5;;2;2;;8;;
3150;1;16;2;;159;2.6;1.37;;2;2;;8;;
3150;1;17;1;;140;1.55;0.61;;2;2;;12;;
3150;1;17;2;;159;1.62;0.58;;2;2;;12;;
3150;1;18;1;;140;4.04;0.62;;2;2;;;;
3150;1;18;2;;159;4.01;0.67;;2;2;;;;
3150;1;19;1;;140;2.43;0.4;;2;2;;;;
3150;1;19;2;;159;2.42;0.4;;2;2;;;;
3155;1;1;1;;47;30.5;8.7;;1;1;;;;Table 2 reports baseline data as well. but only for study completers
3155;1;1;2;;43;31.3;9.6;;1;1;;;;
3155;1;2;1;;47;11.9;1.8;;1;1;;1;;
3155;1;2;2;;43;11.5;1.3;;1;1;;1;;
3155;1;3;1;;47;23.5;5.6;;1;1;;;;
3155;1;3;2;;43;24.4;6;;1;1;;;;
3155;1;4;1;;47;4;4;;1;1;;;;
3155;1;4;2;;43;4.9;6.6;;1;1;;;;
3155;1;5;1;;47;93.3;8.5;;1;1;;;;
3155;1;5;2;;43;93.4;8.4;;1;1;;;;
3161;1;1;1;;14;23.71;4.51;;2;2;;;;
3161;1;1;2;;14;26.79;9.12;;2;2;;;;
3161;1;2;1;;14;105.64;13.32;;2;2;;18;;
3161;1;2;2;;14;100;18.3;;2;2;;18;;
3161;1;3;1;;14;9.78;5.38;;2;2;;;;
3161;1;3;2;;14;11.5;5.8;;2;2;;;;
3161;1;4;1;;14;16.5;6.71;;2;2;;;;
3161;1;4;2;;14;15.57;4.07;;2;2;;;;
3161;1;5;1;;14;11.21;6;;2;2;;;;
3161;1;5;2;;14;12;6.13;;2;2;;;;
3161;1;6;1;;14;45.57;10.35;;2;2;;20;;
3161;1;6;2;;14;40.57;7.84;;2;2;;20;;
3177;1;1;1;;36;11.75;4.57;;2;2;0.97;;;
3177;1;1;2;;33;11.79;4.26;;2;2;0.97;;;
3178;1;1;1;;121;46.33;3.39;;2;2;;1;;
3178;1;1;2;;146;45.75;3.88;;2;2;;1;;
3178;1;2;1;;121;29.5;5.9;;1;1;;;;
3178;1;2;2;;146;29.8;6;;1;1;;;;
3178;2;1;1;;49;37.09;11.78;;2;2;;;;
3178;2;1;2;;48;38.2;9.78;;2;2;;;;
3178;2;2;1;;49;75.8;84.8;;1;1;;1;;
3178;2;2;2;;48;73.2;78.3;;1;1;;1;;
3178;2;3;1;;49;104.9;107.1;;1;1;;1;;
3178;2;3;2;;48;105.2;84.2;;1;1;;1;;
3178;2;4;1;;49;103.3;81.8;;1;1;;1;;
3178;2;4;2;;48;91.3;75.1;;1;1;;1;;
3178;2;5;1;;49;67;83.3;;1;1;;1;;
3178;2;5;2;;48;51.8;50.6;;1;1;;1;;
3189;1;1;1;;57;59;11;;0;0;0.34;;;
3189;1;1;2;;56;56;9;;0;0;0.34;;;
3189;1;1;3;;57;57;10;;0;0;0.34;;;
3189;1;2;1;;57;59;16;;0;0;;;;
3189;1;2;2;;56;61;13;;0;0;;;;
3189;1;2;3;;57;59;12;;0;0;;;;
3189;1;3;1;;57;69;20;;0;0;;;;
3189;1;3;2;;56;71;17;;0;0;;;;
3189;1;3;3;;57;72;17;;0;0;;;;
3189;1;4;1;;57;4.1;1;;1;1;;;;
3189;1;4;2;;56;4.5;1;;1;1;;;;
3189;1;4;3;;57;4.5;0.83;;1;2;;;;
3189;1;5;1;;57;4.2;0.75;;1;2;;;;
3189;1;5;2;;56;4.4;0.59;;1;2;;;;
3189;1;5;3;;57;4.3;0.6;;1;2;;;;
3189;1;6;1;;57;4.1;0.89;;1;2;;;;
3189;1;6;2;;56;4.3;0.77;;1;2;;;;
3189;1;6;3;;57;4.4;0.62;;1;2;;;;
3193;1;1;1;;56;5.06;5.12;;2;2;;;;
3193;1;1;2;;57;3.92;4.67;;2;2;;;;Other baseline variables were reported. but only for study completers
3193;1;1;3;;57;5.24;5.1;;2;2;;;;
3202;1;1;1;;15;24.26;5.12;;2;2;;;;
3202;1;1;2;;15;20.2;5.12;;2;2;;;;
3202;1;1;3;;15;22;5.53;;2;2;;;;
3202;1;2;1;;15;22.33;5.23;;2;2;;;;
3202;1;2;2;;15;22.66;3.83;;2;2;;;;
3202;1;2;3;;15;19.46;4.65;;2;2;;;;
3202;1;3;1;;15;156.54;16.88;;2;2;;;;
3202;1;3;2;;15;163.02;15.12;;2;2;;;;
3202;1;3;3;;15;162.07;18.66;;2;2;;;;
3202;1;4;1;;15;109.05;12.41;;2;2;;;;
3202;1;4;2;;15;110.52;11.68;;2;2;;;;
3202;1;4;3;;15;105.61;9.17;;2;2;;;;
3217;1;1;1;;98;115.7;12.46;;1;2;;;;
3217;1;1;2;;94;116.6;11.36;;1;2;;;;
3217;1;1;3;;97;120.6;9.07;;1;2;;;;
3217;1;2;1;;90;27.2;7.33;;1;2;;;;
3217;1;2;2;;90;28;7.84;;1;2;;;;
3217;1;2;3;;92;23.8;5.53;;1;2;;;;
3217;1;3;1;;90;31.9;10.84;;1;2;;;;
3217;1;3;2;;89;32.3;9.64;;1;2;;;;
3217;1;3;3;;92;37;8.93;;1;2;;;;
3217;1;4;1;;88;46.7;13.73;;1;2;;;;
3217;1;4;2;;88;46.1;13.47;;1;2;;;;
3217;1;4;3;;90;38.8;13.11;;1;2;;;;
3217;1;5;1;;92;53.2;5.75;;1;2;;;;
3217;1;5;2;;93;53.3;6.48;;1;2;;;;
3217;1;5;3;;97;56.3;5.24;;1;2;;;;
3230;1;1;1;;209;40.03;11.19;;2;2;;17;;
3230;1;1;2;;94;37.46;11.48;;2;2;;171;;
3230;1;2;1;;209;12.45;5.36;;2;2;;10;;
3230;1;2;2;;94;12.4;5.36;;2;2;;10;;
3237;1;1;1;;27;13.5;1.3;;1;1;0.59;;;
3237;1;1;2;;14;13.1;1.1;;1;1;0.59;;;
3237;1;2;1;;27;24.1;6.9;;1;1;0.16;20;;
3237;1;2;2;;14;27.4;6.6;;1;1;0.16;20;;
3237;1;3;1;;27;68.9;6;;1;1;0.07;;;
3237;1;3;2;;14;65.9;3.8;;1;1;0.07;;;
3243;1;1;1;;11;22.81;7.41;;2;2;;;;
3243;1;1;2;;9;17;5.77;;2;2;;;;
3243;1;2;1;;11;3.4;0.84;;2;2;;;;
3243;1;2;2;;9;3.21;0.81;;2;2;;;;
3243;1;3;1;;11;2.98;0.82;;2;2;;;;
3243;1;3;2;;9;2.3;1.25;;2;2;;;;
3243;1;4;1;;11;2.25;0.99;;2;2;;;;
3243;1;4;2;;9;1.98;1.29;;2;2;;;;
3243;1;5;1;;11;4.39;1.21;;2;2;;;;
3243;1;5;2;;9;4.53;0.6;;2;2;;;;
3243;1;6;1;;11;3.98;1.06;;2;2;;;;
3243;1;6;2;;9;4.05;0.78;;2;2;;;;
3243;1;7;1;;11;5;1.18;;2;2;;;;
3243;1;7;2;;9;5.35;0.63;;2;2;;;;
3243;1;8;1;;11;4.73;1.62;;2;2;;;;
3243;1;8;2;;9;6.14;2.04;;2;2;;;;
3243;1;9;1;;11;31.89;6.25;;2;2;;;;
3243;1;9;2;;9;30.67;7.47;;2;2;;;;
3243;1;10;1;;11;2.59;0.71;;2;2;;14;;
3243;1;10;2;;9;2.56;0.45;;2;2;;14;;
3243;1;11;1;;11;5.64;4.95;;2;2;;7;;
3243;1;11;2;;9;4.67;2;;2;2;;7;;
3243;1;12;1;;11;3.55;5.41;;2;2;;7;;
3243;1;12;2;;9;2;2.29;;2;2;;7;;
3243;1;13;1;;11;9.18;4.98;;2;2;;7;;
3243;1;13;2;;9;7.22;2.54;;2;2;;7;;
3243;1;14;1;;11;33.02;7.1;;2;2;;7;;
3243;1;14;2;;9;30.67;9.41;;2;2;;7;;
3243;1;15;1;;11;41.55;16;;2;2;;12;;
3243;1;15;2;;9;42.33;13.74;;2;2;;12;;
3243;1;16;1;;11;25.09;5.56;;2;2;;;;
3243;1;16;2;;9;22.56;5.58;;2;2;;;;
3243;1;17;1;;11;27.09;5.73;;2;2;;;;
3243;1;17;2;;9;26.78;5.74;;2;2;;;;
3243;1;18;1;;11;23.55;4.99;;2;2;;;;
3243;1;18;2;;9;23.67;5;;2;2;;;;
3243;1;19;1;;11;20.18;5.34;;2;2;;;;
3243;1;19;2;;9;24.89;6.41;;2;2;;;;
3243;1;20;1;;11;15.9;4.39;;2;2;;;;
3243;1;20;2;;9;16.22;1.86;;2;2;;;;
3243;1;21;1;;11;2.83;0.65;;2;2;;26;;
3243;1;21;2;;9;2.84;0.5;;2;2;;26;;
3243;1;22;1;;11;35.09;7.35;;2;2;;;;
3243;1;22;2;;9;33.44;9.79;;2;2;;;;
3243;1;23;1;;11;21.27;8.22;;2;2;;;;
3243;1;23;2;;9;20.56;8.14;;2;2;;;;
3243;1;24;1;;11;1.99;0.71;;2;2;;;;
3243;1;24;2;;9;1.88;0.44;;2;2;;;;
3243;1;25;1;;11;1.15;0.78;;2;2;;;;
3243;1;25;2;;9;1.02;0.55;;2;2;;;;
3243;1;26;1;;11;2.45;0.82;;2;2;;;;
3243;1;26;2;;9;2.21;0.73;;2;2;;;;
3260;1;1;1;;25;45.7;8.5;;1;1;0.27;;;
3260;1;1;2;;22;48.3;7.3;;1;1;0.27;;;
3260;1;2;1;;25;17.2;9.3;;1;1;0.78;;;
3260;1;2;2;;22;16.3;12;;1;1;0.78;;;
3260;1;3;1;;25;6.1;8.6;;1;1;0.08;1;;
3260;1;3;2;;22;1.9;5.4;;1;1;0.08;1;;
3260;1;4;1;;25;7.2;9.3;;1;1;0.13;1;;
3260;1;4;2;;22;3.1;6.4;;1;1;0.13;1;;
3260;1;5;1;;25;15.4;4.6;;1;1;0.001;;;
3260;1;5;2;;22;8.7;6.5;;1;1;0.001;;;
3260;1;6;1;;25;373;277;;0;0;0.5;;;
3260;1;6;2;;22;325;166;;0;0;0.5;;;
3260;1;7;1;;25;4.6;1;;1;1;0.29;;;
3260;1;7;2;;22;4.1;1;;1;1;0.29;;;
3263;1;1;1;;70;45.89;13.22;;2;2;;;;
3263;1;1;2;;70;44.79;19.18;;2;2;;;;
3263;1;2;1;;70;0.87;0.92;;2;2;;;;
3263;1;2;2;;70;0.51;1;;2;2;;;;
3263;1;3;1;;70;45.94;13.33;;2;2;;;;
3263;1;3;2;;70;44.93;19.14;;2;2;;;;
3263;1;4;1;;70;40.9;6.79;;2;2;;20;;
3263;1;4;2;;70;43.17;9.09;;2;2;;20;;
3272;1;1;1;;26;8.46;1.99;;2;2;;;;
3272;1;1;2;;26;9.05;1.16;;2;2;;;;
3272;1;2;1;;26;6.73;2.39;;2;2;;;;
3272;1;2;2;;26;6.19;2.35;;2;2;;;;
3272;1;3;1;;26;8.45;2.1;;2;2;;;;
3272;1;3;2;;26;9.08;1.23;;2;2;;;;
3272;1;4;1;;26;21.42;2.89;;2;2;;;;
3272;1;4;2;;26;21.65;3.37;;2;2;;;;
3295;1;1;1;;80;2.91;;0.21;2;0;;;;
3295;1;1;2;;80;2.62;;0.17;2;0;;;;
3295;1;1;3;;77;2.95;;0.19;2;0;;;;
3295;1;1;4;;72;2.6;;0.21;2;0;;;;
3295;1;1;5;;78;3.05;;0.21;2;0;;;;
3295;1;1;6;;74;2.72;;0.16;2;0;;;;
3303;1;1;1;;22;67.68;16.39;;2;2;;;;
3303;1;1;2;;27;71.44;12.77;;2;2;;;;
3303;1;1;3;;26;64;15.24;;2;2;;;;
3303;1;1;4;;22;72.77;11.63;;2;2;;;;
3303;1;2;1;;22;3.09;2.07;;2;2;;;;
3303;1;2;2;;27;3.74;1.93;;2;2;;;;
3303;1;2;3;;26;2.85;1.69;;2;2;;;;
3303;1;2;4;;22;3.36;1.89;;2;2;;;;
3303;1;3;1;;22;30.27;12.28;;2;2;;;;
3303;1;3;2;;27;32.74;15.71;;2;2;;;;
3303;1;3;3;;26;36.08;16.55;;2;2;;;;
3303;1;3;4;;22;33;15.34;;2;2;;;;
3303;1;4;1;;22;34.45;8.43;;2;2;;;;
3303;1;4;2;;27;33.74;5.98;;2;2;;;;
3303;1;4;3;;26;35.96;8.27;;2;2;;;;
3303;1;4;4;;22;36.15;6.6;;2;2;;;;
3303;1;5;1;;22;2.68;1.13;;2;2;;;;
3303;1;5;2;;27;3.07;1.36;;2;2;;;;
3303;1;5;3;;26;3.08;1.41;;2;2;;;;
3303;1;5;4;;22;2.75;0.91;;2;2;;;;
3303;1;6;1;;22;38.65;5.86;;2;2;;;;
3303;1;6;2;;27;36.55;7.17;;2;2;;;;
3303;1;6;3;;26;40.12;10.97;;2;2;;;;
3303;1;6;4;;22;38.38;5.41;;2;2;;;;
3303;1;7;1;;22;67.68;7.71;;2;2;;;;
3303;1;7;2;;27;66.41;7.21;;2;2;;;;
3303;1;7;3;;26;67.07;7.95;;2;2;;;;
3303;1;7;4;;22;62.15;9.43;;2;2;;;;
3303;1;8;1;;18;62;8.59;;2;2;;;;
3303;1;8;2;;20;62.39;8.75;;2;2;;;;
3303;1;8;3;;17;64.3;8.29;;2;2;;;;
3303;1;8;4;;16;55.3;10.94;;2;2;;;;
3303;1;9;1;;22;163.67;30.47;;2;2;;;;
3303;1;9;2;;27;155.57;27.86;;2;2;;;;
3303;1;9;3;;26;155.52;29.06;;2;2;;;;
3303;1;9;4;;22;121.7;22.96;;2;2;;;;
3303;1;10;1;;18;144.1;24.93;;2;2;;;;
3303;1;10;2;;20;146.89;28.4;;2;2;;;;
3303;1;10;3;;17;153.6;21.08;;2;2;;;;
3303;1;10;4;;16;124.6;24.55;;2;2;;;;
3303;1;11;1;;22;138.18;22.03;;2;2;;;;
3303;1;11;2;;27;138.45;20.7;;2;2;;;;
3303;1;11;3;;26;140.41;22.18;;2;2;;;;
3303;1;11;4;;22;127.48;22.35;;2;2;;;;
3303;1;12;1;;18;123.89;17.87;;2;2;;;;
3303;1;12;2;;20;129.06;17.77;;2;2;;;;
3303;1;12;3;;17;134.05;18.72;;2;2;;;;
3303;1;12;4;;16;120.85;19.65;;2;2;;;;
3303;1;13;1;;20;18.2;11.87;;2;2;;30;;
3303;1;13;2;;26;13.3;9.65;;2;2;;30;;
3303;1;13;3;;23;20.96;11.32;;2;2;;30;;
3303;1;13;4;;20;15.15;11.17;;2;2;;30;;
3316;1;1;1;;30;20.07;1.72;;2;2;0.09;;;
3316;1;1;2;;33;20.94;2.28;;2;2;0.09;;;
3316;1;2;1;;30;14.03;1.65;;2;2;0.31;;;
3316;1;2;2;;33;14.49;1.82;;2;2;0.31;;;
3316;1;3;1;;30;114.36;11.96;;2;2;0.91;;;
3316;1;3;2;;33;114.06;9.48;;2;2;0.91;;;
3325;1;1;1;;63;38.8;12.8;;1;1;0.44;;;
3325;1;1;2;;59;40.6;13.1;;1;1;0.44;;;
3325;1;2;1;;63;18.9;6.6;;1;1;0.68;;;
3325;1;2;2;;59;18.4;6;;1;1;0.68;;;
3342;1;1;1;;9;34.89;7.64;;2;2;;;;
3342;1;1;2;;12;35.17;8.31;;2;2;;;;
3342;1;2;1;;9;29.22;13.38;;2;2;;;;
3342;1;2;2;;12;30.58;13.24;;2;2;;;;
3342;1;3;1;;9;27.22;12.72;;2;2;;;;
3342;1;3;2;;12;31.17;11.49;;2;2;;;;
3342;1;4;1;;9;3;0.93;;2;2;;;;
3342;1;4;2;;12;2.76;0.83;;2;2;;;;
3342;1;5;1;;9;34.67;7.48;;2;2;;;;
3342;1;5;2;;12;38.17;11.34;;2;2;;;;
3342;1;6;1;;9;2.23;0.7;;2;2;;;;
3342;1;6;2;;12;2.21;0.78;;2;2;;;;
3344;1;1;1;;29;5.35;1.29;;2;2;;;;
3344;1;1;2;;30;5.37;1.48;;2;2;;;;
3344;1;1;3;;29;5.38;1.56;;2;2;;;;
3344;1;2;1;;29;3.83;2.04;;2;2;;;;
3344;1;2;2;;30;4;2.26;;2;2;;;;
3344;1;2;3;;29;4.83;2.61;;2;2;;;;
3344;1;3;1;;29;371.12;122.41;;2;2;;;;
3344;1;3;2;;30;326.64;108.6;;2;1;;;;
3344;1;3;3;;29;315.43;89.33;;2;2;;;;
3344;1;4;1;;29;0.96;0.03;;2;2;;;;
3344;1;4;2;;30;0.94;0.06;;2;2;;;;
3344;1;4;3;;29;0.95;0.04;;2;2;;;;
3344;1;5;1;;29;8.31;0.71;;2;2;;;;
3344;1;5;2;;30;8.3;0.6;;2;1;;;;
3344;1;5;3;;29;8.14;0.74;;2;2;;;;
3349;1;1;1;;17;56.82;4.25;;2;2;0.102;;;
3349;1;1;2;;17;53.81;7.04;;2;2;0.102;;;
3349;1;2;1;;17;7.29;3.2;;2;2;0.411;;;
3349;1;2;2;;17;6.25;3;;2;2;0.411;;;
3349;1;3;1;;17;13.12;4.85;;2;2;0.579;;;
3349;1;3;2;;17;11.63;6.68;;2;2;0.579;;;
3349;1;4;1;;17;10.76;2.84;;2;2;0.52;;;
3349;1;4;2;;17;10.12;2.96;;2;2;0.52;;;
3349;1;5;1;;17;12.88;3.98;;2;2;0.71;;;
3349;1;5;2;;17;13.41;4.23;;2;2;0.71;;;
3349;1;6;1;;17;24.41;4.78;;2;2;0.924;;;
3349;1;6;2;;17;24.24;5.87;;2;2;0.924;;;
3349;1;7;1;;17;53.42;9.25;;2;2;0.538;;;
3349;1;7;2;;17;55.65;11.57;;2;2;0.538;;;
3349;1;8;1;;17;18.76;7.06;;2;2;0.058;;;
3349;1;8;2;;17;14.69;4.47;;2;2;0.058;;;
3349;1;9;1;;17;17;3.83;;2;2;0.443;;;
3349;1;9;2;;17;18;4.4;;2;2;0.443;;;
3349;1;10;1;;17;17.06;3.83;;2;2;0.581;;;
3349;1;10;2;;17;17.75;3.24;;2;2;0.581;;;
3349;1;11;1;;17;39.06;13.66;;2;2;0.767;;;
3349;1;11;2;;17;40.53;15.05;;2;2;0.767;;;
3349;1;12;1;;17;43.2;10.66;;2;2;0.155;;;
3349;1;12;2;;17;49.23;13.33;;2;2;0.155;;;
3349;1;13;1;;17;58.62;9.44;;2;2;0.637;;;
3349;1;13;2;;17;60.76;15.92;;2;2;0.637;;;
3349;1;14;1;;17;9.36;2.38;;2;2;0.398;;;
3349;1;14;2;;17;8.76;1.94;;2;2;0.398;;;
3362;1;1;1;;60;16.5;13.5;;1;1;0.62;;;
3362;1;1;2;;59;16.4;1.23;;1;2;0.62;;;
3362;1;2;1;;60;0.44;0.62;;2;2;0.46;;;
3362;1;2;2;;59;0.53;0.77;;2;2;0.46;;;
3362;1;3;1;;60;0.49;0.78;;2;2;0.33;;;
3362;1;3;2;;59;0.63;0.76;;2;2;0.33;;;
3362;1;4;1;;60;2.1;1.08;;2;2;0.76;;;
3362;1;4;2;;59;2.03;1;;2;2;0.76;;;
3362;1;5;1;;60;3.18;2.32;;2;2;0.12;;;
3362;1;5;2;;59;2.26;2.36;;2;2;0.12;;;
3362;1;6;1;;60;1.39;1.36;;2;2;0.08;;;
3362;1;6;2;;59;0.8;1.34;;2;2;0.08;;;
3363;1;1;1;;62;4.68;1.35;;2;2;;;;
3363;1;1;2;;44;4.71;1.4;;2;2;;;;
3363;1;2;1;;62;5.48;1.41;;2;2;;;;
3363;1;2;2;;44;5.53;4.58;;2;2;;;;
3363;1;3;1;;62;5.45;1.41;;2;2;;;;
3363;1;3;2;;44;5.67;1.31;;2;2;;;;
3363;1;4;1;;62;5.37;1.44;;2;2;;;;
3363;1;4;2;;44;5.41;1.65;;2;2;;;;
3363;1;5;1;;62;5.59;1.51;;2;2;;;;
3363;1;5;2;;44;5.54;1.39;;2;2;;;;
3363;1;6;1;;62;0.31;0.1;;2;2;;;;
3363;1;6;2;;44;0.32;0.14;;2;2;;;;
3363;1;7;1;;62;0.27;0.18;;2;2;;;;
3363;1;7;2;;44;0.25;0.2;;2;2;;;;
3363;1;8;1;;62;0.28;0.15;;2;2;;;;
3363;1;8;2;;44;0.3;0.12;;2;2;;;;
3363;1;9;1;;62;0.15;0.2;;2;2;;;;
3363;1;9;2;;44;0.19;0.18;;2;2;;;;
3363;1;10;1;;62;0.77;0.48;;2;2;;;;
3363;1;10;2;;44;0.81;0.41;;2;2;;;;
3378;1;1;1;;37;34.4;11;;1;1;;;;
3378;1;1;2;;37;37.8;11.8;;1;1;;;;
3378;1;2;1;;37;29.8;5.9;;1;1;;;;
3378;1;2;2;;37;27.7;5.5;;1;1;;;;
3378;1;3;1;;37;11.5;4.9;;1;1;;;;
3378;1;3;2;;37;11.6;5.2;;1;1;;;;
3378;1;4;1;;37;6.3;3.4;;1;1;;;;
3378;1;4;2;;37;6.5;4.1;;1;1;;;;
3378;1;5;1;;37;22.3;5.2;;1;1;;;;
3378;1;5;2;;37;19;6.7;;1;1;;;;
3378;1;6;1;;37;5.4;6.6;;1;1;;;;
3378;1;6;2;;37;6.8;6.5;;1;1;;;;
3378;1;7;1;;37;6.5;4.3;;1;1;;;;
3378;1;7;2;;37;6.6;4.5;;1;1;;;;
3378;1;8;1;;37;3.8;3.9;;1;1;;;;
3378;1;8;2;;37;4.5;4;;1;1;;;;
3378;1;9;1;;37;7;5.3;;1;1;;;;
3378;1;9;2;;37;7.4;5.5;;1;1;;;;
3378;1;10;1;;37;3.4;4.1;;1;1;;;;
3378;1;10;2;;37;2.6;2.7;;1;1;;;;
3378;1;11;1;;37;4;3.9;;1;1;;;;
3378;1;11;2;;37;3.8;5.1;;1;1;;;;
3378;1;12;1;;37;5.4;3.4;;1;1;;;;
3378;1;12;2;;37;5.2;4.2;;1;1;;;;
3378;1;13;1;;37;17.4;15.6;;1;1;;;;
3378;1;13;2;;37;14.8;9.6;;1;1;;;;
3378;1;14;1;;37;2.3;1.5;;1;1;;;;
3378;1;14;2;;37;1.8;1.3;;1;1;;;;
3378;1;15;1;;37;4.7;0.9;;1;1;;;;
3378;1;15;2;;37;4.3;1.1;;1;1;;;;
3378;1;16;1;;37;3.6;0.8;;1;1;;;;
3378;1;16;2;;37;3.3;1;;1;1;;;;
3378;1;17;1;;37;9.1;4.7;;1;1;;;;
3378;1;17;2;;37;8.3;4;;1;1;;;;
3378;1;18;1;;37;8.7;3.7;;1;1;;;;
3378;1;18;2;;37;8.9;3.2;;1;1;;;;
3378;1;19;1;;37;15.3;9.7;;1;1;;21;;
3378;1;19;2;;37;16.8;10.2;;1;1;;21;;
3378;1;20;1;;37;0.8;0.4;;1;1;;;;
3378;1;20;2;;37;0.9;0.6;;1;1;;;;
3378;1;21;1;;37;17.5;15.3;;1;1;;10;;
3378;1;21;2;;37;18.1;5.9;;1;1;;10;;
3378;1;22;1;;37;66.9;15.3;;1;1;;31;;
3378;1;22;2;;37;71.6;16.3;;1;1;;31;;
3378;1;23;1;;37;29.8;5.9;;1;1;;;;
3378;1;23;2;;37;27.7;5.5;;1;1;;;;
3388;1;1;1;;24;4.61;1.88;;2;2;;;;
3388;1;1;2;;22;4.85;2.25;;2;2;;;;
3388;1;1;3;;22;5.71;1.52;;2;2;;;;
3388;1;1;4;;26;4.94;1.75;;2;2;;;;
3388;1;2;1;;24;4.41;2.1;;2;2;;;;
3388;1;2;2;;22;5.7;2.84;;2;2;;;;
3388;1;2;3;;22;5.6;2.05;;2;2;;;;
3388;1;2;4;;26;4.96;1.81;;2;2;;;;
3388;1;3;1;;24;4.62;2.1;;2;2;;;;
3388;1;3;2;;22;5.49;2.5;;2;2;;;;
3388;1;3;3;;22;5.78;2.14;;2;2;;;;
3388;1;3;4;;26;5.32;1.89;;2;2;;;;
3388;1;4;1;;24;1.97;0.82;;2;2;;;;
3388;1;4;2;;22;1.93;0.61;;2;2;;;;
3388;1;4;3;;22;2.07;0.84;;2;2;;;;
3388;1;4;4;;26;2.26;0.85;;2;2;;;;
3388;1;5;1;;24;3.34;0.68;;2;2;;;;
3388;1;5;2;;22;2.87;0.56;;2;2;;;;
3388;1;5;3;;22;3.07;0.66;;2;2;;;;
3388;1;5;4;;26;3.31;0.54;;2;2;;;;
3388;1;6;1;;24;3.46;0.88;;2;2;;;;
3388;1;6;2;;22;3.36;0.66;;2;2;;;;
3388;1;6;3;;22;3.45;0.91;;2;2;;;;
3388;1;6;4;;26;3.52;0.9;;2;2;;;;
3388;1;7;1;;24;3.3;0.97;;2;2;;;;
3388;1;7;2;;22;3.32;0.78;;2;2;;;;
3388;1;7;3;;22;3.45;0.74;;2;2;;;;
3388;1;7;4;;26;3.43;0.66;;2;2;;;;
3398;1;1;1;;114;16.3;2;;1;1;;;;
3398;1;1;2;;114;16.2;1.7;;1;1;;;;
3398;1;2;1;;114;16.3;1.9;;1;1;;;;
3398;1;2;2;;114;16.5;1.6;;1;1;;;;
3398;1;3;1;;114;1.4;0.8;;1;1;;;;
3398;1;3;2;;114;1.5;1;;1;1;;;;
3398;1;4;1;;114;64.2;29.3;;1;1;;;;
3398;1;4;2;;114;63.9;26;;1;1;;;;
3398;1;5;1;;114;14.9;2.4;;1;1;;;;
3398;1;5;2;;114;15.7;8;;1;1;;;;
3398;1;6;1;;114;7.4;3.8;;1;1;;1;;
3398;1;6;2;;114;7.9;4;;1;1;;1;;
3398;1;7;1;;114;4.3;4.8;;1;1;;1;;
3398;1;7;2;;114;4.1;5;;1;1;;1;;
3398;1;8;1;;114;12.4;13;;1;1;;1;;
3398;1;8;2;;114;13.5;15.9;;1;1;;1;;
3398;1;9;1;;114;11.4;10.7;;1;1;;1;;
3398;1;9;2;;114;9.5;14.7;;1;1;;1;;
3398;1;10;1;;114;4.4;4.8;;1;1;;1;;
3398;1;10;2;;114;2.9;3.8;;1;1;;1;;
3398;1;11;1;;114;7.1;3.6;;1;1;;1;;
3398;1;11;2;;114;5.9;3.5;;1;1;;1;;
3399;1;1;1;;16;4.2;1.1;;1;1;;;;
3399;1;1;2;;15;4.3;0.7;;1;1;;;;
3399;1;2;1;;16;78.89;15.7;;2;1;;;;
3399;1;2;2;;15;80.6;11.5;;1;1;;;;
3399;1;3;1;;16;12.4;6.7;;1;1;;21;;
3399;1;3;2;;15;11.7;10.6;;1;1;;21;;
3400;1;1;1;;22;0.75;0.07;;2;2;0.2;;;
3400;1;1;2;;24;0.72;0.09;;2;2;0.2;;;
3400;1;2;1;;22;1532.02;315.04;;2;2;0.69;;;
3400;1;2;2;;24;1569.41;286.59;;2;2;0.69;;;
